Date,Open,High,Low,Close,Adj Close,Volume
2020-03-03,13.040000,13.470000,12.390000,12.650000,12.146132,19956900
2020-03-04,12.700000,12.840000,12.300000,12.660000,12.155734,21287200
2020-03-05,12.210000,12.460000,11.500000,11.580000,11.118752,22406600
2020-03-06,11.180000,11.910000,11.010000,11.490000,11.032337,23890500
2020-03-09,10.600000,10.980000,10.020000,10.430000,10.014559,21822600
2020-03-10,10.960000,11.330000,9.860000,10.350000,9.937745,18271000
2020-03-11,10.050000,10.050000,9.270000,9.490000,9.112000,27758000
2020-03-12,8.300000,8.340000,7.210000,7.380000,7.380000,31250800
2020-03-13,7.970000,8.120000,7.280000,8.030000,8.030000,23638800
2020-03-16,6.760000,7.220000,6.500000,6.710000,6.710000,21958500
2020-03-17,6.800000,6.860000,6.000000,6.700000,6.700000,28841000
2020-03-18,6.160000,6.390000,5.560000,6.200000,6.200000,20991500
2020-03-19,6.100000,7.010000,5.700000,6.690000,6.690000,18914300
2020-03-20,6.820000,7.200000,6.000000,6.020000,6.020000,25170000
2020-03-23,5.940000,5.940000,4.730000,4.810000,4.810000,45856800
2020-03-24,5.170000,5.900000,5.060000,5.660000,5.660000,56446500
2020-03-25,6.150000,6.840000,5.200000,6.610000,6.610000,40996600
2020-03-26,6.600000,7.120000,5.880000,5.940000,5.940000,39096600
2020-03-27,5.610000,5.700000,5.260000,5.530000,5.530000,26142600
2020-03-30,5.430000,5.640000,5.000000,5.370000,5.370000,24566100
2020-03-31,5.310000,5.380000,4.830000,4.910000,4.910000,35770200
2020-04-01,4.710000,4.880000,4.380000,4.430000,4.430000,44564300
2020-04-02,4.500000,5.190000,4.380000,4.450000,4.450000,41881400
2020-04-03,4.530000,4.870000,4.400000,4.810000,4.810000,99550100
2020-04-06,5.140000,5.680000,5.120000,5.630000,5.630000,40219700
2020-04-07,6.220000,6.890000,5.620000,5.910000,5.910000,49855900
2020-04-08,6.010000,6.350000,5.920000,6.010000,6.010000,28080300
2020-04-09,6.520000,7.180000,6.440000,6.660000,6.660000,51668300
2020-04-13,6.680000,6.750000,5.960000,6.160000,6.160000,33841200
2020-04-14,6.430000,6.480000,5.880000,6.200000,6.200000,28987900
2020-04-15,5.680000,5.880000,5.520000,5.730000,5.730000,26172600
2020-04-16,5.800000,5.860000,5.640000,5.760000,5.760000,19744900
2020-04-17,6.040000,6.300000,5.780000,5.920000,5.920000,28900100
2020-04-20,5.710000,5.790000,5.250000,5.310000,5.310000,32876500
2020-04-21,5.100000,5.280000,4.990000,5.220000,5.220000,28374900
2020-04-22,5.370000,5.380000,4.750000,4.820000,4.820000,45035500
2020-04-23,4.790000,5.090000,4.780000,4.890000,4.890000,33584800
2020-04-24,4.950000,5.120000,4.760000,5.020000,5.020000,30081600
2020-04-27,5.120000,5.640000,5.000000,5.500000,5.500000,33766000
2020-04-28,5.920000,6.330000,5.730000,5.990000,5.990000,57127800
2020-04-29,6.400000,6.500000,5.970000,6.070000,6.070000,45089000
2020-04-30,6.000000,6.000000,5.580000,5.860000,5.860000,48047400
2020-05-01,5.640000,5.750000,5.310000,5.360000,5.360000,34684200
2020-05-04,5.130000,5.430000,4.960000,5.270000,5.270000,29339300
2020-05-05,5.410000,5.650000,5.150000,5.160000,5.160000,28713200
2020-05-06,5.210000,5.290000,4.920000,4.990000,4.990000,26883000
2020-05-07,5.130000,5.320000,5.070000,5.080000,5.080000,27217300
2020-05-08,5.260000,5.370000,5.190000,5.370000,5.370000,25397500
2020-05-11,5.400000,5.550000,5.160000,5.270000,5.270000,26869900
2020-05-12,5.340000,5.430000,4.990000,4.990000,4.990000,32870600
2020-05-13,5.020000,5.070000,4.820000,5.020000,5.020000,33463900
2020-05-14,4.850000,5.100000,4.650000,5.010000,5.010000,34633500
2020-05-15,4.840000,5.410000,4.800000,5.310000,5.310000,36657300
2020-05-18,5.550000,5.700000,5.250000,5.420000,5.420000,35714800
2020-05-19,5.330000,5.380000,5.030000,5.070000,5.070000,38773800
2020-05-20,5.190000,5.200000,5.020000,5.070000,5.070000,29134600
2020-05-21,4.970000,5.440000,4.910000,5.370000,5.370000,55176200
2020-05-22,5.320000,5.460000,5.130000,5.210000,5.210000,35481000
2020-05-26,5.510000,6.290000,5.490000,6.170000,6.170000,64928700
2020-05-27,6.730000,7.480000,6.660000,7.380000,7.380000,98034300
2020-05-28,7.660000,7.700000,6.770000,6.830000,6.830000,73751800
2020-05-29,6.510000,6.750000,6.260000,6.360000,6.360000,52869100
2020-06-01,6.190000,6.630000,6.170000,6.370000,6.370000,43453400
2020-06-02,6.420000,7.040000,6.300000,6.960000,6.960000,63583400
2020-06-03,7.210000,7.950000,7.120000,7.860000,7.860000,65946700
2020-06-04,7.750000,8.490000,7.450000,8.210000,8.210000,78157800
2020-06-05,9.400000,9.600000,8.680000,8.770000,8.770000,76114500
2020-06-08,9.360000,9.570000,9.100000,9.550000,9.550000,70444000
2020-06-09,10.360000,10.460000,8.760000,8.870000,8.870000,133196400
2020-06-10,8.540000,8.590000,7.800000,7.940000,7.940000,74256600
2020-06-11,7.060000,7.620000,6.600000,6.760000,6.760000,70748300
2020-06-12,7.390000,7.470000,7.000000,7.300000,7.300000,47304800
2020-06-15,6.900000,7.350000,6.740000,7.190000,7.190000,42476000
2020-06-16,8.170000,8.230000,7.520000,7.640000,7.640000,68668200
2020-06-17,7.500000,7.680000,7.150000,7.150000,7.150000,36937200
2020-06-18,7.030000,7.410000,6.920000,7.290000,7.290000,26083300
2020-06-19,7.390000,7.400000,6.800000,6.880000,6.880000,53971900
2020-06-22,6.870000,7.150000,6.790000,7.080000,7.080000,28786300
2020-06-23,7.100000,7.200000,6.940000,7.150000,7.150000,26238300
2020-06-24,6.950000,7.090000,6.520000,6.780000,6.780000,35628200
2020-06-25,6.540000,6.710000,6.360000,6.500000,6.500000,33257700
2020-06-26,6.430000,6.580000,6.000000,6.020000,6.020000,63770000
2020-06-29,6.080000,6.640000,5.960000,6.620000,6.620000,37160400
2020-06-30,6.600000,6.940000,6.360000,6.880000,6.880000,35677000
2020-07-01,6.860000,7.170000,6.390000,6.580000,6.580000,46005900
2020-07-02,6.740000,6.890000,6.510000,6.800000,6.800000,32021600
2020-07-06,6.910000,6.980000,6.540000,6.610000,6.610000,27944400
2020-07-07,6.490000,6.860000,6.360000,6.560000,6.560000,30770200
2020-07-08,6.590000,6.860000,6.420000,6.860000,6.860000,28382300
2020-07-09,6.710000,6.810000,6.430000,6.630000,6.630000,30915600
2020-07-10,6.550000,6.860000,6.460000,6.770000,6.770000,20519500
2020-07-13,6.740000,6.820000,6.430000,6.570000,6.570000,32229900
2020-07-14,6.460000,6.790000,6.390000,6.730000,6.730000,25951300
2020-07-15,6.860000,7.230000,6.850000,7.210000,7.210000,32570400
2020-07-16,6.940000,7.150000,6.690000,6.890000,6.890000,21387200
2020-07-17,6.880000,6.900000,6.650000,6.650000,6.650000,16261300
2020-07-20,6.590000,6.670000,6.360000,6.410000,6.410000,20271800
2020-07-21,6.480000,7.020000,6.420000,6.800000,6.800000,33137900
2020-07-22,6.490000,6.570000,6.310000,6.460000,6.460000,42872700
2020-07-23,6.370000,6.790000,6.320000,6.670000,6.670000,29548800
2020-07-24,6.550000,6.700000,6.410000,6.450000,6.450000,18896000
2020-07-27,6.440000,6.440000,6.120000,6.210000,6.210000,26162900
2020-07-28,6.200000,6.550000,6.150000,6.430000,6.430000,23990700
2020-07-29,6.460000,6.720000,6.420000,6.490000,6.490000,22529400
2020-07-30,6.350000,6.450000,6.180000,6.220000,6.220000,18802400
2020-07-31,6.260000,6.320000,6.000000,6.060000,6.060000,23038300
2020-08-03,6.100000,6.200000,5.820000,6.100000,6.100000,22022500
2020-08-04,6.050000,6.260000,6.030000,6.130000,6.130000,18003900
2020-08-05,6.220000,6.590000,6.210000,6.400000,6.400000,27781400
2020-08-06,6.390000,6.420000,6.220000,6.240000,6.240000,16297400
2020-08-07,6.200000,6.690000,6.150000,6.620000,6.620000,25356800
2020-08-10,6.660000,7.290000,6.600000,7.140000,7.140000,29009500
2020-08-11,7.380000,7.660000,6.950000,7.030000,7.030000,30199700
2020-08-12,7.170000,7.290000,6.770000,7.120000,7.120000,23080100
2020-08-13,6.960000,7.040000,6.870000,6.970000,6.970000,15430300
2020-08-14,6.990000,7.750000,6.920000,7.190000,7.190000,44989500
2020-08-17,7.210000,7.300000,6.820000,7.150000,7.150000,23038400
2020-08-18,6.890000,6.890000,6.420000,6.550000,6.550000,43986000
2020-08-19,6.530000,6.800000,6.450000,6.520000,6.520000,18443500
2020-08-20,6.400000,6.590000,6.280000,6.280000,6.280000,22026400
2020-08-21,6.290000,6.410000,6.200000,6.260000,6.260000,16676300
2020-08-24,6.370000,6.620000,6.270000,6.610000,6.610000,24158900
2020-08-25,6.690000,6.730000,6.350000,6.570000,6.570000,18155600
2020-08-26,6.500000,6.770000,6.500000,6.510000,6.510000,17143500
2020-08-27,6.560000,6.750000,6.520000,6.620000,6.620000,22453700
2020-08-28,6.660000,6.990000,6.590000,6.950000,6.950000,19725900
2020-08-31,6.940000,7.000000,6.700000,6.970000,6.970000,24871400
2020-09-01,6.880000,7.150000,6.760000,7.010000,7.010000,25777100
2020-09-02,7.450000,7.790000,6.780000,7.050000,7.050000,85252400
2020-09-03,7.080000,7.980000,7.070000,7.610000,7.610000,80572100
2020-09-04,7.660000,7.810000,7.330000,7.650000,7.650000,36679100
2020-09-08,7.530000,7.970000,7.280000,7.620000,7.620000,31923500
2020-09-09,7.650000,7.650000,7.360000,7.550000,7.550000,20040400
2020-09-10,7.560000,7.800000,7.400000,7.400000,7.400000,17750200
2020-09-11,7.400000,7.420000,6.970000,7.050000,7.050000,20064700
2020-09-14,7.120000,7.280000,7.060000,7.200000,7.200000,13693900
2020-09-15,7.260000,7.310000,6.860000,6.870000,6.870000,23477700
2020-09-16,6.900000,7.140000,6.750000,6.980000,6.980000,20763000
2020-09-17,6.890000,7.070000,6.840000,6.860000,6.860000,12596300
2020-09-18,6.870000,6.920000,6.730000,6.760000,6.760000,22678300
2020-09-21,6.570000,6.600000,6.240000,6.310000,6.310000,25119500
2020-09-22,6.380000,6.390000,6.140000,6.270000,6.270000,21823900
2020-09-23,6.330000,6.480000,6.110000,6.110000,6.110000,18078300
2020-09-24,6.110000,6.210000,5.890000,6.030000,6.030000,20520100
2020-09-25,6.030000,6.120000,5.950000,6.030000,6.030000,17368400
2020-09-28,6.120000,6.230000,5.950000,5.960000,5.960000,22066000
2020-09-29,5.980000,5.990000,5.600000,5.670000,5.670000,29033300
2020-09-30,5.700000,5.910000,5.690000,5.700000,5.700000,22245800
2020-10-01,5.730000,5.990000,5.690000,5.840000,5.840000,21595700
2020-10-02,5.610000,6.040000,5.570000,6.010000,6.010000,22185000
2020-10-05,6.070000,6.200000,6.000000,6.060000,6.060000,14631000
2020-10-06,6.140000,6.180000,5.770000,5.810000,5.810000,22708200
2020-10-07,5.930000,6.090000,5.860000,5.960000,5.960000,17965500
2020-10-08,6.020000,6.320000,5.980000,6.290000,6.290000,21298800
2020-10-09,6.400000,6.450000,6.140000,6.230000,6.230000,19317400
2020-10-12,6.330000,6.600000,6.190000,6.210000,6.210000,24736500
2020-10-13,6.190000,6.210000,6.010000,6.130000,6.130000,14656400
2020-10-14,6.160000,6.250000,6.110000,6.120000,6.120000,12255400
2020-10-15,6.020000,6.280000,6.000000,6.270000,6.270000,13159100
2020-10-16,6.320000,6.330000,6.140000,6.160000,6.160000,14972600
2020-10-19,6.200000,6.270000,6.040000,6.100000,6.100000,13988300
2020-10-20,6.150000,6.470000,6.150000,6.340000,6.340000,25161300
2020-10-21,6.360000,6.530000,6.150000,6.520000,6.520000,24113700
2020-10-22,6.460000,7.010000,6.460000,7.010000,7.010000,25144800
2020-10-23,7.020000,7.270000,6.870000,7.230000,7.230000,23311700
2020-10-26,7.090000,7.180000,6.600000,6.750000,6.750000,21467000
2020-10-27,6.700000,6.790000,6.400000,6.450000,6.450000,15570000
2020-10-28,6.280000,6.380000,6.060000,6.110000,6.110000,18864400
2020-10-29,6.110000,6.280000,6.010000,6.200000,6.200000,14791900
2020-10-30,6.220000,6.330000,6.060000,6.210000,6.210000,14764300
2020-11-02,6.220000,6.270000,6.020000,6.080000,6.080000,18122400
2020-11-03,6.150000,6.650000,6.150000,6.590000,6.590000,26646100
2020-11-04,6.500000,6.510000,6.220000,6.260000,6.260000,23796500
2020-11-05,6.300000,6.670000,6.270000,6.440000,6.440000,20262100
2020-11-06,6.450000,6.900000,6.400000,6.570000,6.570000,24145300
2020-11-09,8.020000,8.750000,7.350000,7.700000,7.700000,56791900
2020-11-10,7.680000,8.080000,7.630000,7.750000,7.750000,31206900
2020-11-11,7.850000,7.880000,7.380000,7.410000,7.410000,22637300
2020-11-12,7.210000,7.340000,6.890000,6.990000,6.990000,25057300
2020-11-13,7.070000,7.380000,6.970000,7.360000,7.360000,25190200
2020-11-16,7.880000,8.040000,7.420000,8.020000,8.020000,38710200
2020-11-17,7.890000,8.880000,7.740000,8.800000,8.800000,51175200
2020-11-18,8.940000,9.260000,8.690000,8.990000,8.990000,49357300
2020-11-19,8.520000,9.240000,8.060000,9.180000,9.180000,64717600
2020-11-20,9.130000,9.460000,8.950000,9.050000,9.050000,29426900
2020-11-23,9.350000,10.750000,9.320000,10.410000,10.410000,72355900
2020-11-24,11.040000,11.210000,10.630000,10.860000,10.860000,57905100
2020-11-25,10.530000,11.400000,10.340000,11.000000,11.000000,54379400
2020-11-27,10.690000,10.920000,10.570000,10.850000,10.850000,24404700
2020-11-30,10.650000,10.780000,9.950000,10.210000,10.210000,52196800
2020-12-01,10.220000,10.720000,10.220000,10.400000,10.400000,34334100
2020-12-02,10.310000,11.070000,10.110000,10.960000,10.960000,26953900
2020-12-03,11.010000,11.600000,10.980000,11.230000,11.230000,31354200
2020-12-04,11.400000,11.760000,11.310000,11.720000,11.720000,23369600
2020-12-07,11.780000,12.240000,11.480000,11.670000,11.670000,31401100
2020-12-08,11.550000,12.010000,11.470000,11.520000,11.520000,24104600
2020-12-09,11.770000,11.820000,11.350000,11.670000,11.670000,24241600
2020-12-10,11.370000,11.790000,11.250000,11.700000,11.700000,22425400
2020-12-11,11.540000,11.610000,10.940000,11.080000,11.080000,25162200
2020-12-14,11.220000,11.420000,10.330000,10.330000,10.330000,26236300
2020-12-15,10.430000,10.770000,10.310000,10.740000,10.740000,18608200
2020-12-16,10.790000,10.970000,10.200000,10.280000,10.280000,22809900
2020-12-17,10.310000,10.490000,10.080000,10.420000,10.420000,16874800
2020-12-18,10.850000,10.900000,10.330000,10.430000,10.430000,24599500
2020-12-21,10.310000,10.700000,10.220000,10.460000,10.460000,20730600
2020-12-22,10.570000,10.680000,10.070000,10.130000,10.130000,18619600
2020-12-23,10.300000,11.200000,10.250000,11.130000,11.130000,25488200
2020-12-24,11.110000,11.180000,10.650000,10.750000,10.750000,12326100
2020-12-28,10.800000,12.040000,10.740000,11.660000,11.660000,38380300
2020-12-29,11.740000,11.790000,10.980000,11.510000,11.510000,30468000
2020-12-30,11.510000,12.110000,11.450000,12.030000,12.030000,33395900
2020-12-31,11.990000,12.100000,11.160000,11.250000,11.250000,33345500
2021-01-04,11.330000,11.590000,11.070000,11.220000,11.220000,31673100
2021-01-05,11.190000,11.600000,11.160000,11.390000,11.390000,18788100
2021-01-06,11.500000,12.920000,11.500000,12.510000,12.510000,44888500
2021-01-07,12.710000,13.080000,12.090000,12.200000,12.200000,39106700
2021-01-08,12.300000,12.690000,11.940000,12.280000,12.280000,23380600
2021-01-11,12.100000,12.670000,11.980000,12.560000,12.560000,14171100
2021-01-12,12.590000,13.090000,12.450000,12.970000,12.970000,20503300
2021-01-13,12.890000,13.280000,12.680000,13.190000,13.190000,22282900
2021-01-14,13.080000,13.970000,13.020000,13.860000,13.860000,26930000
2021-01-15,13.780000,13.840000,12.940000,13.010000,13.010000,23205400
2021-01-19,13.200000,13.370000,12.580000,12.590000,12.590000,20033400
2021-01-20,12.680000,12.890000,12.320000,12.340000,12.340000,11475600
2021-01-21,12.360000,12.780000,12.260000,12.320000,12.320000,14742200
2021-01-22,12.200000,12.910000,12.000000,12.880000,12.880000,19133100
2021-01-25,13.030000,15.740000,12.930000,14.280000,14.280000,68719700
2021-01-26,14.700000,15.880000,14.220000,15.840000,15.840000,37707500
2021-01-27,16.900000,22.299999,16.750000,17.730000,17.730000,79658800
2021-01-28,17.740000,19.500000,15.500000,15.570000,15.570000,59950100
2021-01-29,16.840000,16.879999,15.040000,15.040000,15.040000,26611500
2021-02-01,15.300000,15.310000,14.370000,14.710000,14.710000,19825800
2021-02-02,14.670000,14.670000,13.560000,13.700000,13.700000,25292800
2021-02-03,13.870000,14.920000,13.780000,14.750000,14.750000,21204100
2021-02-04,14.630000,15.650000,14.590000,15.180000,15.180000,20483700
2021-02-05,15.360000,15.480000,14.770000,15.070000,15.070000,12120100
2021-02-08,15.300000,15.760000,15.220000,15.520000,15.520000,13580400
2021-02-09,15.280000,15.510000,14.890000,15.280000,15.280000,11679200
2021-02-10,15.440000,15.740000,15.060000,15.330000,15.330000,11341300
2021-02-11,15.370000,15.740000,15.020000,15.210000,15.210000,9571800
2021-02-12,15.100000,15.160000,14.720000,14.880000,14.880000,10055300
2021-02-16,15.020000,15.280000,14.790000,15.080000,15.080000,12473100
2021-02-17,15.040000,15.130000,14.670000,14.700000,14.700000,11928300
2021-02-18,14.580000,14.580000,13.950000,14.320000,14.320000,16264900
2021-02-19,14.400000,14.970000,14.370000,14.970000,14.970000,12305400
2021-02-22,15.220000,15.720000,15.150000,15.280000,15.280000,18364100
2021-02-23,15.310000,16.059999,13.730000,15.880000,15.880000,28123300
2021-02-24,16.059999,16.090000,15.150000,15.300000,15.300000,18940600
2021-02-25,15.300000,16.330000,15.170000,15.720000,15.720000,26021100
2021-02-26,15.550000,15.950000,15.090000,15.210000,15.210000,20639700
2021-03-01,15.590000,16.170000,15.260000,15.320000,15.320000,17483200
2021-03-02,15.440000,15.740000,15.230000,15.230000,15.230000,13450800
2021-03-03,15.440000,16.100000,15.310000,15.860000,15.860000,17791300
2021-03-04,15.690000,15.980000,14.680000,15.140000,15.140000,22879300
2021-03-05,15.370000,15.680000,14.330000,15.120000,15.120000,18717200
2021-03-08,15.400000,16.610001,15.190000,16.500000,16.500000,25552700
2021-03-09,16.320000,17.389999,15.880000,17.110001,17.110001,24095400
2021-03-10,17.040001,17.510000,16.430000,16.950001,16.950001,18530200
2021-03-11,17.129999,17.180000,16.610001,17.049999,17.049999,14743900
2021-03-12,17.070000,18.830000,17.000000,18.730000,18.730000,26976400
